"id","id_toko","status","nama_pt","link_pdf_gabungan","link_pdf_non_sbo","link_pdf_rekapitulasi","logo","email_pembuat","pemberi_persetujuan_direktur","waktu_persetujuan_direktur","pemberi_persetujuan_koordinator","waktu_persetujuan_koordinator","pemberi_persetujuan_manager","waktu_persetujuan_manager","alasan_penolakan","durasi_pekerjaan","kategori_lokasi","luas_bangunan","luas_terbangun","luas_area_terbuka","luas_area_parkir","luas_area_sales","luas_gudang","grand_total","grand_total_non_sbo","grand_total_final","created_at","link_pdf_sph","waktu_penolakan","no_sph","no_polis","berlaku_polis","file_asuransi","ditolak_oleh"
1746,998,Disetujui,,https://drive.google.com/file/d/1qT_cSexh10k-1uRTiJj3CFysVWhnNKPU/view?usp=drivesdk,https://drive.google.com/file/d/1yvjvN-NaYJ78zAS86eJPhZE9i34lR2Uh/view?usp=drivesdk,https://drive.google.com/file/d/1hIEbTQTyuhIULq89ASCMwMiUO-yCHX5M/view?usp=drivesdk,,resky_pratama99@yahoo.com,,,sukriadi.syamsuddin@sat.co.id,2026-03-06 07:28:11.059,firman.hakim@sat.co.id,2026-03-09 08:59:00.555,,"40",Non Ruko,"261.45","385.73","248.55","94.76","121.92","40.38","598794438","598794438","664656900",,,,,,,,
1747,999,Disetujui,,https://drive.google.com/file/d/1OkRQRcOWnHzt1qPVzfeW8vTxCuncMEeF/view?usp=drivesdk,https://drive.google.com/file/d/1sy5MIAC5LtS7Fu3mRfXuTRjsl3jPCMRN/view?usp=drivesdk,https://drive.google.com/file/d/1o-N478R5x4XtinibAYIDVz3X673IXCkc/view?usp=drivesdk,,fajarwangi2022@gmail.com,,,erman.wahyudi@sat.co.id,2026-03-05 15:00:45.433,farkhan.mubarok@sat.co.id,2026-03-10 09:33:26.632,,"20",Ruko,"614.22","661.54","94.63","94.63","130.63","143.17","59127930","59127930","65623200",,,,,,,,
1748,1000,Disetujui,,https://drive.google.com/file/d/1o9TaPYAHsl1D_AUzBcrZYMKEP3ASmfTJ/view?usp=drivesdk,https://drive.google.com/file/d/1TPKYA5mKrT9sxPDVs1uc0yn1Pg_Kb-UC/view?usp=drivesdk,https://drive.google.com/file/d/1RRXsH7_DnlEG--RMTjNGN0hA5ppHt5BI/view?usp=drivesdk,,sumberrejekicv524@gmail.com,,,arif.d.haryadi@sat.co.id,2026-03-08 12:35:28.646,solihin.kusnan@sat.co.id,2026-03-09 08:39:55.251,,"35",Non Ruko,"327.6","399.5","143.81","143.81","143.13","90.85","2860000","2860000","3174600",,,,,,,,
1749,1001,Disetujui,,https://drive.google.com/file/d/1dhz6Mkx1rxu85OKXAaujddoKGFiVlt21/view?usp=drivesdk,https://drive.google.com/file/d/1uEDI8DkpozYJufJt8x4JF5UM-nyZELj3/view?usp=drivesdk,https://drive.google.com/file/d/1IHan2l6t5Qedz9FEiSlmqxVi_2sjUD3C/view?usp=drivesdk,,fajarwangi2022@gmail.com,,,erman.wahyudi@sat.co.id,2026-03-05 14:56:19.113,farkhan.mubarok@sat.co.id,2026-03-05 15:02:06.649,,"20",Ruko,"614.22","661.54","94.63","94.63","130.63","143.17","25670780","25670780","28493700",,,,,,,,
1750,1002,Disetujui,,https://drive.google.com/file/d/1lvUXjgMWJN7AJj_9H4RRGUt1trMR-R1y/view?usp=drivesdk,https://drive.google.com/file/d/12G9hbuzbOFAuTv9wj4fxW-M3K0rceEka/view?usp=drivesdk,https://drive.google.com/file/d/1kmzfXTpnZPdNmphVrcT6PO6-JjP4CcFh/view?usp=drivesdk,,wisnudwiutama@gmail.com,,,irwanto.bana@sat.co.id,2026-03-09 14:44:28.008,dadi.permana@sat.co.id,2026-03-09 15:15:59.738,,"30",Ruko,"242.36","318.56","152.39","152.39","125.46","36.95","27597930","27597930","30624900",,,,,,,,
1751,1003,Disetujui,,https://drive.google.com/file/d/1z4oQBPEWKW8OGU0pchp2h7V7k3zkiIXi/view?usp=drivesdk,https://drive.google.com/file/d/1QusrmGFvZ8kAbZZ9FMf5hLbtTjKiG6M3/view?usp=drivesdk,https://drive.google.com/file/d/1iitj5kh5BX0VVXaxv2goZo_KVbCL8aOu/view?usp=drivesdk,,cvputrakaliamandit@gmail.com,,,rachmat.a.a.jaya@sat.co.id,2026-03-09 09:58:45.489,didik.darmadi@sat.co.id,2026-03-13 09:48:17.965,,"48",Non Ruko,"309.2","461.31","304.22","156.5","142.73","103.59","583324512","583324512","647485200",,,,,,,,
1752,1004,Disetujui,,https://drive.google.com/file/d/1scyOzGb5NcCS5J8_Ru0ng6zeeX5Zeeut/view?usp=drivesdk,https://drive.google.com/file/d/1hOe_yZSlS6IXTQ6_lYXJIXJNqNeWl8kR/view?usp=drivesdk,https://drive.google.com/file/d/104D2E41LNNl_CaxEvKlen254p0JZ4Fqx/view?usp=drivesdk,,dwipillarperdana@gmail.com,,,tedy.gibson@sat.co.id,2026-03-06 15:34:52.869,,,,"20",Ruko,"306.96","318.87","23.82","23.82","142.4","36.3","225471423","225471423","250271700",,,,,,,,
1753,1005,Disetujui,,https://drive.google.com/file/d/1mGIZR8Jzumk1ezm6UlENL0b3kDV3H_fb/view?usp=drivesdk,https://drive.google.com/file/d/1wwCiBjphdkPkYqHGsTVOV2-R98PW1sJj/view?usp=drivesdk,https://drive.google.com/file/d/1j7WvJrga8Q97GoBiD96jITeRP2VKJ0If/view?usp=drivesdk,,dwipillarperdana@gmail.com,,,tedy.gibson@sat.co.id,2026-03-06 09:42:02.154,,,,"20",Ruko,"306.96","318.87","23.82","23.82","142.4","36.3","23091900","23091900","25629900",,,,,,,,
1754,1006,Disetujui,,https://drive.google.com/file/d/1xl6gydbpwjvDa5whRIFuvxPIG21M1EU1/view?usp=drivesdk,https://drive.google.com/file/d/17BonYSDgTgF8vZmnALwzEluOj6o8kmIZ/view?usp=drivesdk,https://drive.google.com/file/d/1saWkQcXi3Wh4O_hdQvwC5aQhc5a1KAkn/view?usp=drivesdk,,wisnudwiutama@gmail.com,,,irwanto.bana@sat.co.id,2026-03-12 13:23:58.463,dadi.permana@sat.co.id,2026-03-13 08:35:27.312,,"30",Ruko,"242.36","318.56","152.39","152.39","125.46","36.95","12203800","12203800","13542000",,,,,,,,
1756,1008,Ditolak oleh Manajer,,https://drive.google.com/file/d/1__XU6WzLS25i6HL51Qq81aw72jcgcCFr/view?usp=drivesdk,https://drive.google.com/file/d/108FD_5j0J65vg97dgZ95TGMshoEmyu0m/view?usp=drivesdk,https://drive.google.com/file/d/1jKrUdQdtin6ivnLEx_4lYfgS7fLDLRH6/view?usp=drivesdk,,fajarwangi2008@gmail.com,,,rachmat.a.a.jaya@sat.co.id,2026-03-06 11:06:25.293,didik.darmadi@sat.co.id,2026-03-06 12:58:37.367,revisi. ga perlu centang,"30",Ruko,"374","406.5","65","65","131","67","26371500","26371500","26370000",,,,,,,,
1757,1009,Disetujui,,https://drive.google.com/file/d/1ZvN2ZKQIEWpuzunmavgHVgco_ulJgAzi/view?usp=drivesdk,https://drive.google.com/file/d/1U5A3cXfA76l4aZv8FoHpJEGZakECfsA2/view?usp=drivesdk,https://drive.google.com/file/d/1OljV_MzULlAoSQfqAqoQPQ6oIdfx6O31/view?usp=drivesdk,,cv.tritunggalsubang@gmail.com,,,siti.rohayani@sat.co.id,2026-03-09 09:24:15.368,dian.b.sukmansyah@sat.co.id,2026-03-09 09:45:11.753,,"48",Non Ruko,"262.5","339.1","153.2","95.6","121.3","45.5","302132850","302132850","335364300",,,,,,,,
1758,1010,Disetujui,,https://drive.google.com/file/d/1sHfw6fNqaGDLyeJzle92pfmgMsSm_gHV/view?usp=drivesdk,https://drive.google.com/file/d/1E7sm6FKTZf3EHHBl4ksuy9Ap0IVQ-ziK/view?usp=drivesdk,https://drive.google.com/file/d/1Bp7G13naj9j6nnfIsw7ozk78hyV3JlF9/view?usp=drivesdk,,fajarwangi2008@gmail.com,,,rachmat.a.a.jaya@sat.co.id,2026-03-06 15:21:17.468,didik.darmadi@sat.co.id,2026-03-06 15:57:05.119,,"30",Ruko,"374","406.5","65","65","131","67","303657785","303657785","337051500",,,,,,,,
1759,1011,Disetujui,,https://drive.google.com/file/d/1gSxRJVTZH2v6fKAAJ5Z-yBzxgAYt7oBP/view?usp=drivesdk,https://drive.google.com/file/d/13f8VXaIuTQTxXmLuet8ssXlB35m-OpBt/view?usp=drivesdk,https://drive.google.com/file/d/1WM5ijbvWSmkz7uLGZV77BfifcSDy9E3W/view?usp=drivesdk,,cv.tritunggalsubang@gmail.com,,,siti.rohayani@sat.co.id,2026-03-09 09:30:46.960,dian.b.sukmansyah@sat.co.id,2026-03-09 09:43:33.451,,"48",Non Ruko,"262.5","339.1","153.2","95.6","121.3","45.5","27944600","27944600","31013400",,,,,,,,
1760,1012,Disetujui,,https://drive.google.com/file/d/1079PE725IgrVGSwCbzQ08n_qf9uLP97w/view?usp=drivesdk,https://drive.google.com/file/d/1kFrvs9JSq-2H5YOWegCkl_fyGtX8rq8s/view?usp=drivesdk,https://drive.google.com/file/d/1V_ZsrzbhoyDI-Ic0pznsbf8qgEpusL0j/view?usp=drivesdk,,tigaputraabadisentosa@gmail.com,,,irwanto.bana@sat.co.id,2026-03-09 14:21:23.941,dadi.permana@sat.co.id,2026-03-09 15:14:56.299,,"20",Ruko,"177.6","247.2","139.2","139.2","122.6","13.94","606451615","606451615","673159500",,,,,,,,
1761,1013,Disetujui,,https://drive.google.com/file/d/1cPpsqWSNX5MK-WgoDkkKdmHKxzxTVKIR/view?usp=drivesdk,https://drive.google.com/file/d/1YC2rFjZYgGvGbg4pKiDib0IT2atEj6Qk/view?usp=drivesdk,https://drive.google.com/file/d/1-EbwsOf7Qu1KsMikt2O71nssgsLwdb1y/view?usp=drivesdk,,fajarwangi2008@gmail.com,,,rachmat.a.a.jaya@sat.co.id,2026-03-06 15:45:08.240,didik.darmadi@sat.co.id,2026-03-06 16:00:00.717,,"30",Ruko,"374","406.5","65","65","131","67","264723265","264723265","293839200",,,,,,,,
1762,1014,Ditolak oleh Koordinator,,https://drive.google.com/file/d/1jrxAroASnrWfNS4FpCwd3UJ_Aa5MSaT1/view?usp=drivesdk,https://drive.google.com/file/d/1fzSZhCb_9kj1yvj_GeTka8qn6z_7XXK_/view?usp=drivesdk,https://drive.google.com/file/d/1r3yv93iQlLTy-HbHXP0nzveVuFqCprlS/view?usp=drivesdk,,wisnudwiutama@gmail.com,,,,,,,,"35",Non Ruko,"184.53","207.77","46.48","46.48","121.12","52.91","25756200","25756200","28582500",,,,,,,,
1763,1015,Disetujui,,https://drive.google.com/file/d/1AmgdmXyXQt0V9QEaj8Y7uje8WQmGLwBL/view?usp=drivesdk,https://drive.google.com/file/d/1zcaZSEoKOVbgdrbNGdRhWS7iPndxyjvo/view?usp=drivesdk,https://drive.google.com/file/d/12uvjMuvObSE3UFEVs_V93nNNwZZKUOqR/view?usp=drivesdk,,kpm.an@yahoo.co.id,,,saiful.adin@sat.co.id,2026-03-06 17:42:56.080,nur.i.kristanto@sat.co.id,2026-03-06 17:44:04.562,,"48",Non Ruko,"250","331.38","162.75","162.75","138","161","27029100","27029100","29992200",,,,,,,,
1764,1016,Disetujui,,https://drive.google.com/file/d/18imwdK8GgJy6MdjmGQN4ngaQRHAC8WpP/view?usp=drivesdk,https://drive.google.com/file/d/1yDIVfzn_QDo_g82lp1vFlb-NxrCAUQ2s/view?usp=drivesdk,https://drive.google.com/file/d/197V3eMFa_4GrbP3yJ87i2vsZ38XopMSl/view?usp=drivesdk,,hendrikotobing@gmail.com,,,nurul.a.purba@sat.co.id,2026-03-18 10:32:14.184,budi.kuswanto@sat.co.id,2026-03-18 10:36:53.016,,"35",Ruko,"24495","314.5","1418","5696","13916","2653","28712600","28712600","31868100",,,,,,,,
1765,1017,Ditolak oleh Koordinator,,https://drive.google.com/file/d/1mSo646uIjXw2s80pw7GOedALaYmY11xx/view?usp=drivesdk,https://drive.google.com/file/d/1WZKF909CqB2C98fTfEjDozLbPx67NC-n/view?usp=drivesdk,https://drive.google.com/file/d/1_DTN6fb-6DQOarQi5yWmJgZPybfKnDYC/view?usp=drivesdk,,wisnudwiutama@gmail.com,,,ahmad.khumaidi@sat.co.id,2026-03-13 08:28:31.947,,,Ada perubahan gambar,"35",Non Ruko,"184.53","207.77","46.48","46.48","121.12","52.91","78696285","78696285","87345900",,,,,,,,
1766,1018,Ditolak oleh Koordinator,,https://drive.google.com/file/d/1obhcv7bmJbBiBihxsj2S0PajDdblJ9cs/view?usp=drivesdk,https://drive.google.com/file/d/1efXQQHAIjFyvqlWyQvHFLmIJrWidhPsA/view?usp=drivesdk,https://drive.google.com/file/d/1tOP4IfwOq7KYj6G5-1ODaTZFPR7S_1Qa/view?usp=drivesdk,,kpm.an@yahoo.co.id,,,saiful.adin@sat.co.id,2026-03-06 17:26:29.352,,,,"48",Non Ruko,"250","330.5","161","162.75","138","161","729138525","729138525","809334300",,,,,,,,
1767,1019,Disetujui,,https://drive.google.com/file/d/11iXU6sCOQLGx_7MMQ8aVzhGLlo6by8uO/view?usp=drivesdk,https://drive.google.com/file/d/1nCHGEyUL--CABaafwXffX2HCydF_bWt_/view?usp=drivesdk,https://drive.google.com/file/d/1GIT3PGqAsWWrg-nEb_LEnv9_R85bCYM_/view?usp=drivesdk,,suhandri.uk@gmail.com,,,arif.d.haryadi@sat.co.id,2026-03-11 09:21:25.150,solihin.kusnan@sat.co.id,2026-03-30 14:22:23.031,,"35",Non Ruko,"285.47","355.82","140.69","117.89","134.91","73.51","358757393","358757393","398212500",,,,,,,,
1768,1020,Disetujui,,https://drive.google.com/file/d/1mAsDq3upJf9F3B-RGlNAQlFRZMBWrDTK/view?usp=drivesdk,https://drive.google.com/file/d/1BxHnPD35Up18im1tMzNace9NQFFydgdQ/view?usp=drivesdk,https://drive.google.com/file/d/1sdYuSwnYlZyRZjS8W5QY654epCcrPndL/view?usp=drivesdk,,kpm.an@yahoo.co.id,,,saiful.adin@sat.co.id,2026-03-07 14:45:14.745,nur.i.kristanto@sat.co.id,2026-03-09 09:08:06.857,,"48",Non Ruko,"250","331.38","162.75","162.75","138","161","31068900","31068900","34476600",,,,,,,,
1769,1021,Disetujui,,https://drive.google.com/file/d/1h8e0DHGxlwj2MlNcsPTeB_4mEh3ExhpG/view?usp=drivesdk,https://drive.google.com/file/d/1oV0Ux6wK6wZubLlUYv0llNp8AGyGD0AF/view?usp=drivesdk,https://drive.google.com/file/d/18yFgdvwvcxsXbBx4oRXBzMPcrETvqa2Q/view?usp=drivesdk,,suhandri.uk@gmail.com,,,arif.d.haryadi@sat.co.id,2026-03-30 14:03:07.286,solihin.kusnan@sat.co.id,2026-03-30 14:29:08.807,,"35",Non Ruko,"285.47","355.82","140.69","117.89","134.91","73.51","27686000","27686000","30724800",,,,,,,,
1770,1022,Ditolak oleh Koordinator,,https://drive.google.com/file/d/1D44OQXEtaLve5qUU48tOLgTddMdXqFmS/view?usp=drivesdk,https://drive.google.com/file/d/1pfVOOW_k4_LIYOUUVpNGPM-2-JDWdGgh/view?usp=drivesdk,https://drive.google.com/file/d/1pFIK3pnAyKobstHdJSc8Syo80e16PTEF/view?usp=drivesdk,,cv.hanakarya@yahoo.co.id,,,rachmat.a.a.jaya@sat.co.id,2026-03-09 13:21:42.876,,,,"40",Ruko,"402","481.5","159","159","138","118","562438938","562438938","624297300",,,,,,,,
1771,1023,Disetujui,,https://drive.google.com/file/d/17sIgsROiNmmsg-I_Mv0b_rRMMdcTPIMn/view?usp=drivesdk,https://drive.google.com/file/d/1nVNFNPfd0H9eskMqQc1eR8y5Vnl2MEOf/view?usp=drivesdk,https://drive.google.com/file/d/10TUzoYcojtIkdE0xMyFH1Gx8njmvqm7B/view?usp=drivesdk,,rmspekanbaru99@gmail.com,,,saiful.adin@sat.co.id,2026-03-09 14:10:36.652,nur.i.kristanto@sat.co.id,2026-03-10 14:51:27.600,,"30",Non Ruko,"206.17","287.08","161.83","161.83","123.31","35.84","27966000","27966000","31035600",,,,,,,,
1772,1024,Ditolak oleh Koordinator,,https://drive.google.com/file/d/1zLp7lm3k3qqFEdWaxo1zZ1rajEF9EJ5J/view?usp=drivesdk,https://drive.google.com/file/d/11kQJPKiLXXrZGGnovnsR-mpaolTlebkl/view?usp=drivesdk,https://drive.google.com/file/d/1YoZ7QvAb0qBjkYNay1CTxe7JdMmAlGwF/view?usp=drivesdk,,tigaputraabadisentosa@gmail.com,,,,,,,,"20",Ruko,"177.6","247.2","139.2","139.2","122.6","13.94","24524920","24524920","27217200",,,,,,,,
1773,1025,Disetujui,,https://drive.google.com/file/d/1CZcYPEVyQ_SyRGYdgswkF-hS3KIB-8Z_/view?usp=drivesdk,https://drive.google.com/file/d/1AlVe6KHjj41yTQ1OxlbePC9mszz0ddIj/view?usp=drivesdk,https://drive.google.com/file/d/12qMEa-gcqyPm4CbxB9fA0xaYr13OyYZZ/view?usp=drivesdk,,cahayafiratama29@gmail.com,,,erman.wahyudi@sat.co.id,2026-03-10 10:29:57.592,farkhan.mubarok@sat.co.id,2026-03-10 10:41:54.473,,"30",Non Ruko,"388.23","457.31","138.16","138.16","127.45","79.4","241312943","241312943","267854100",,,,,,,,
1774,1026,Disetujui,,https://drive.google.com/file/d/13RjitfxQSEl4QJpaSu7LNEucpFkJ6OLN/view?usp=drivesdk,https://drive.google.com/file/d/1Y7g6LhR2Z9zTffyz9JdOgPh_Qa2c3LJA/view?usp=drivesdk,https://drive.google.com/file/d/17UzCGEP2oTNCj6IfyGDWbSoO_9YETyeN/view?usp=drivesdk,,rmspekanbaru99@gmail.com,,,saiful.adin@sat.co.id,2026-03-09 14:11:44.066,nur.i.kristanto@sat.co.id,2026-03-09 14:47:59.421,,"30",Non Ruko,"206.17","287.08","161.83","161.83","123.31","35.84","312321135","312321135","346675200",,,,,,,,
1775,1027,Disetujui,,https://drive.google.com/file/d/1RY4HqjdI6aJhJiC4bVOxASdLjiQzl3K4/view?usp=drivesdk,https://drive.google.com/file/d/1X1Pd13xBA5o9JWmW6i0mH6yqRev2bqs5/view?usp=drivesdk,https://drive.google.com/file/d/1z5Bn8ki2Zh5_rruJr03TVvvclj3mvhU2/view?usp=drivesdk,,tigaputraabadisentosa@gmail.com,,,irwanto.bana@sat.co.id,2026-03-09 16:38:26.117,dadi.permana@sat.co.id,2026-03-09 16:52:03.817,,"20",Ruko,"177.6","247.2","139.2","139.2","122.6","13.94","137493420","137493420","152613900",,,,,,,,
1776,1028,Disetujui,,https://drive.google.com/file/d/1vS7SehRdjxQt8xdSYSlLTBu0x3uaOh-_/view?usp=drivesdk,https://drive.google.com/file/d/1HY3ZfKh7DjSIsEqcg9uZNNWFAS0wQQWi/view?usp=drivesdk,https://drive.google.com/file/d/1oh7p2MNC-vui5gwsJIH7ElkYPzwg3MS-/view?usp=drivesdk,,pthaniftmbdg@gmail.com,,,lukman.suprayitno@sat.co.id,2026-03-09 17:00:52.901,titus.aji@sat.co.id,2026-03-27 10:28:38.376,,"20",Ruko,"304.35","309.5","10.31","0","105.38","124.06","313089720","313089720","347518800",,,,,,,,
1777,1029,Disetujui,,https://drive.google.com/file/d/1PbnwQQOb3o6iQwp54GRe2PW8hv7DITN7/view?usp=drivesdk,https://drive.google.com/file/d/1WKp15QUvKbXOXpkNMWHnd7Df2dXNaSE1/view?usp=drivesdk,https://drive.google.com/file/d/1vLVnyXAzGz17ua7slJm6vm-FhSfv9wZ_/view?usp=drivesdk,,cahayafiratama29@gmail.com,,,erman.wahyudi@sat.co.id,2026-03-09 16:24:18.562,farkhan.mubarok@sat.co.id,2026-03-10 08:52:16.070,,"30",Non Ruko,"388.23","457.31","138.16","138.16","127.45","79.4","29820350","29820350","33100200",,,,,,,,
1778,1030,Ditolak oleh Koordinator,,https://drive.google.com/file/d/1RmSIhZvIPccJnSizVYUm3hVbzd3sY8Ij/view?usp=drivesdk,https://drive.google.com/file/d/1LET8se5Ap_y41g-4POTnlj9xIrjTtUxx/view?usp=drivesdk,https://drive.google.com/file/d/1XPlxkyqzwTpOQ7IUqe_iVuriYtNRJdTu/view?usp=drivesdk,,tanjungmekarsari@gmail.com,,,Deden.Kurniawan@sat.co.id,2026-03-10 08:00:22.321,,,,"48",Non Ruko,"265.5","334.73","138.45","122.3","134.92","47.43","176900210","176900210","196359000",,,,,,,,
1779,1031,Ditolak oleh Koordinator,,https://drive.google.com/file/d/1NIJevfehFr2n605Ma13yBiaAu_oQQX_p/view?usp=drivesdk,https://drive.google.com/file/d/171C-_6CjGLnm78fOa2TQUaqS2ZqfOBJr/view?usp=drivesdk,https://drive.google.com/file/d/18089xJkKgiFS193jvbprZW_1_4ufPo6s/view?usp=drivesdk,,cvmargimolare@gmail.com,,,,,,,,"40",Non Ruko,"290.71","373.99","166.55","137.26","147.51","47.07","177913232","177913232","197480100",,,,,,,,
1780,1032,Ditolak oleh Koordinator,,https://drive.google.com/file/d/1flXJdoHyO7JVEKba9eO3Fn33gN9pyxrP/view?usp=drivesdk,https://drive.google.com/file/d/1y9zik-jrmHmj3yWGQ3OzQFvQJUYUmgIm/view?usp=drivesdk,https://drive.google.com/file/d/1O9Vzjkp07Pgxcge8MKcc_qvcnYzRxYZu/view?usp=drivesdk,,cv.hanakarya@yahoo.co.id,,,rachmat.a.a.jaya@sat.co.id,2026-03-10 12:08:07.415,,,,"40",Ruko,"402","481.5","159","159","138","118","25783100","25783100","28615800",,,,,,,,
1781,1033,Ditolak oleh Koordinator,,https://drive.google.com/file/d/1gGHC77wLNfp7-IAr5bw_67dLJKdQOese/view?usp=drivesdk,https://drive.google.com/file/d/1IBpfKJMSNj2sD92mkZcq9uXCBVODbllg/view?usp=drivesdk,https://drive.google.com/file/d/1YZgruDYDefsrW9HQ9ibbgMZ-UarXuD-s/view?usp=drivesdk,,cvelektrikaberdikari19@gmail.com,,,,,,,,"30",Ruko,"216","296.68","161.36","161.36","129.08","22.37","156924565","156924565","174181200",,,,,,,,
1782,1034,Disetujui,,https://drive.google.com/file/d/1Kwxa84KUFJHxfjBHRnE8Bj2yW5D_1WZ7/view?usp=drivesdk,https://drive.google.com/file/d/1rzBGiXf7SrBG1lLbfeOe_tRWs42AdEax/view?usp=drivesdk,https://drive.google.com/file/d/1FkMvIJg9CObSDFN6xhmBDHJ4WUJldZXn/view?usp=drivesdk,,cvmargimolare@gmail.com,,,Munawir.andi@sat.co.id,2026-03-10 10:57:21.660,Anwar.fauzi@sat.co.id,2026-03-10 13:16:34.321,,"40",Non Ruko,"290.71","373.99","166.55","137.26","147.51","47.07","30850335","30850335","34243500",,,,,,,,
1783,1035,Disetujui,,https://drive.google.com/file/d/1OVY_eDlh6c3X4uA6eTM-FnaxHT7I_zDJ/view?usp=drivesdk,https://drive.google.com/file/d/1yHIm8VSpZ9qEq7NvMLfA3_qdPKFO243m/view?usp=drivesdk,https://drive.google.com/file/d/1UIz-D8jiu-J4FKHItiWhpKZykCHdiCUD/view?usp=drivesdk,,cv.hanakarya@yahoo.co.id,,,rachmat.a.a.jaya@sat.co.id,2026-03-27 07:42:57.216,didik.darmadi@sat.co.id,2026-04-01 16:07:45.930,,"48",Ruko,"395.24","493.97","197.46","183.9","135.59","62.59","743273450","743273450","825029700",,,,,,,,
1784,1036,Disetujui,,https://drive.google.com/file/d/1FhsMeabhO8GYgvD9KZQBohoTZSNbRCIa/view?usp=drivesdk,https://drive.google.com/file/d/1sICCsRmNGvRiIQTd-uRzp-laMr1u0dfC/view?usp=drivesdk,https://drive.google.com/file/d/1FS6EUclXOZbcoYtwSm0T9uDcEW1gGujD/view?usp=drivesdk,,cv_sinaranugrah@yahoo.com,,,rachmat.a.a.jaya@sat.co.id,2026-04-02 16:06:46.417,didik.darmadi@sat.co.id,2026-04-02 16:08:01.032,,"40",Non Ruko,"295.2","343.2","96","83.23","137.9","56.24","177913232","177913232","197480100",,,,,,,,
1785,1037,Disetujui,,https://drive.google.com/file/d/1TKfmYh3kUG3ntXIrQNHq3-88PEelgX0y/view?usp=drivesdk,https://drive.google.com/file/d/1z_C6WccsORfi354EI9wc3iGzxzwlUQ6V/view?usp=drivesdk,https://drive.google.com/file/d/1V8pCpc6SEhSAgCahV9ugrUnMmWseHbJe/view?usp=drivesdk,,cvelektrikaberdikari19@gmail.com,,,abdul.c.athoillah@sat.co.id,2026-03-10 10:20:21.314,eko.a.budiman@sat.co.id,2026-03-10 10:25:56.788,,"30",Ruko,"216","296.68","161.36","161.36","129.08","22.37","25783100","25783100","28615800",,,,,,,,
1787,1039,Disetujui,,https://drive.google.com/file/d/15pp1zf8ocW5F3zHAz9lvRUHsscxN3JZL/view?usp=drivesdk,https://drive.google.com/file/d/11iUj_G6Osu_5_Lo_i2es6iEvfEcIrWKw/view?usp=drivesdk,https://drive.google.com/file/d/1PwODzRNliJ_5bI54WFsUxvqBHkx_BYNo/view?usp=drivesdk,,cvkridaarti@gmail.com,,,ahmad.s.saputra@sat.co.id,2026-04-09 08:41:40.112,chirwan.juliansyah@sat.co.id,2026-04-09 09:17:46.707,,"30",Ruko,"216.12","311.43","190.62","122.98","123.03","63.07","680847967","680847967","755732400",,,,,,,,
1788,1040,Ditolak oleh Koordinator,,https://drive.google.com/file/d/1pcilEUf7xYE7merel7gFRJkblvGryhka/view?usp=drivesdk,https://drive.google.com/file/d/1XKv0nz39EoV-hj5XVkc67IJtlA3O5_be/view?usp=drivesdk,https://drive.google.com/file/d/108BBix773nC0QHdcvjUL2Qcy3ahZ9cd4/view?usp=drivesdk,,cv.hanakarya@yahoo.co.id,,,rachmat.a.a.jaya@sat.co.id,2026-04-14 11:57:07.240,,,,"48",Non Ruko,"395.24","493.97","197.46","183.9","135.59","62.59","662590880","662590880","735474900",,,,,,,,
1789,1041,Disetujui,,https://drive.google.com/file/d/1TF8F8dOIoi4mf1nMG5Hn1mzzCFZEDX4I/view?usp=drivesdk,https://drive.google.com/file/d/13FGY_Fl_q5Fx-O6nYXuhs2UHQfFUT4xA/view?usp=drivesdk,https://drive.google.com/file/d/1Y_iSE-GiKchfUo8mhFWXtO_GNfL-X8Bg/view?usp=drivesdk,,cvelektrikaberdikari19@gmail.com,,,abdul.c.athoillah@sat.co.id,2026-04-27 13:50:54.765,eko.a.budiman@sat.co.id,2026-04-27 13:52:58.400,,"20",Ruko,"216","300","168","168","123","45","605536948","605536948","672138300",,,,,,,,
1790,1042,Disetujui,,https://drive.google.com/file/d/12Zf7ntziSjvQ2xw6hz4YcWbXeMi9dyDh/view?usp=drivesdk,https://drive.google.com/file/d/1QFUv4WCmEv4eoKj1fow_nRavRRisGztw/view?usp=drivesdk,https://drive.google.com/file/d/1fdeSsbpsLK2vca0inBzhG_K4o5jbDaoj/view?usp=drivesdk,,cvelektrikaberdikari19@gmail.com,,,abdul.c.athoillah@sat.co.id,2026-04-27 14:20:06.627,eko.a.budiman@sat.co.id,2026-04-27 14:28:14.715,,"20",Ruko,"216","300","168","168","123","45","17549700","17549700","19469400",,,,,,,,
1791,1043,Disetujui,,https://drive.google.com/file/d/1mXQ3S1vwkpJu5XOlwkhtcXll9M9rjGC0/view?usp=drivesdk,https://drive.google.com/file/d/1YeNbLbLzy2lQJLG4-3Dd8thXv8Fa97Ek/view?usp=drivesdk,https://drive.google.com/file/d/1HH0WDHNsbnfTEbX4GA4yARy9l1Hiaa3O/view?usp=drivesdk,,mitragiriagung5758@gmail.com,,,lukman.suprayitno@sat.co.id,2026-04-07 14:42:29.376,titus.aji@sat.co.id,2026-04-07 14:56:19.920,,"30",Ruko,"408.48","408.48","0","0","127.03","107.77","729503480","729503480","809745000",,,,,,,,
